date,open,high,low,close
6/30/2011,1307.64,1321.97,1307.64,1320.64
7/1/2011,1320.64,1341.01,1318.1801,1339.67
7/5/2011,1339.59,1340.89,1334.3,1337.88
7/6/2011,1337.5601,1340.9399,1330.92,1339.22
7/7/2011,1339.62,1356.48,1339.62,1353.22
7/8/2011,1352.39,1352.39,1333.71,1343.8
7/11/2011,1343.3101,1343.3101,1316.42,1319.49
7/12/2011,1319.61,1327.17,1313.33,1313.64
7/13/2011,1314.45,1331.48,1314.45,1317.72
7/14/2011,1317.74,1326.88,1306.51,1308.87
7/15/2011,1308.87,1317.7,1307.52,1316.14
7/18/2011,1315.9399,1315.9399,1295.92,1305.4399
7/19/2011,1307.0699,1328.14,1307.0699,1326.73
7/20/2011,1328.66,1330.4301,1323.65,1325.84
7/21/2011,1325.65,1347,1325.65,1343.8
7/22/2011,1343.8,1346.1,1336.95,1345.02
7/25/2011,1344.3199,1344.3199,1331.09,1337.4301
7/26/2011,1337.39,1338.51,1329.59,1331.9399
7/27/2011,1331.91,1331.91,1303.49,1304.89
7/28/2011,1304.84,1316.3199,1299.16,1300.67
7/29/2011,1300.12,1304.16,1282.86,1292.28
8/1/2011,1292.59,1307.38,1274.73,1286.9399
8/2/2011,1286.5601,1286.5601,1254.03,1254.05
8/3/2011,1254.25,1261.2,1234.5601,1260.34
8/4/2011,1260.23,1260.23,1199.54,1200.0699
8/5/2011,1200.28,1218.11,1168.09,1199.38
8/8/2011,1198.48,1198.48,1119.28,1119.46
8/9/2011,1120.23,1172.88,1101.54,1172.53
8/10/2011,1171.77,1171.77,1118.01,1120.76
8/11/2011,1121.3,1186.29,1121.3,1172.64
8/12/2011,1172.87,1189.04,1170.74,1178.8101
8/15/2011,1178.86,1204.49,1178.86,1204.49
8/16/2011,1204.22,1204.22,1180.53,1192.76
8/17/2011,1192.89,1208.47,1184.36,1193.89
8/18/2011,1189.62,1189.62,1131.03,1140.65
8/19/2011,1140.47,1154.54,1122.05,1123.53
8/22/2011,1123.55,1145.49,1121.09,1123.8199
8/23/2011,1124.36,1162.35,1124.36,1162.35
8/24/2011,1162.16,1178.5601,1156.3,1177.6
8/25/2011,1176.6899,1190.6801,1155.47,1159.27
8/26/2011,1158.85,1181.23,1135.91,1176.8
8/29/2011,1177.91,1210.28,1177.91,1210.08
8/30/2011,1209.76,1220.1,1195.77,1212.92
8/31/2011,1213,1230.71,1209.35,1218.89
9/1/2011,1219.12,1229.29,1203.85,1204.42
9/2/2011,1203.9,1203.9,1170.5601,1173.97
9/6/2011,1173.97,1173.97,1140.13,1165.24
9/7/2011,1165.85,1198.62,1165.85,1198.62
9/8/2011,1197.98,1204.4,1183.34,1185.9
9/9/2011,1185.37,1185.37,1148.37,1154.23
9/12/2011,1153.5,1162.52,1136.0699,1162.27
9/13/2011,1162.59,1176.41,1157.4399,1172.87
9/14/2011,1173.3199,1202.38,1162.73,1188.6801
9/15/2011,1189.4399,1209.11,1189.4399,1209.11
9/16/2011,1209.21,1220.0601,1204.46,1216.01
9/19/2011,1214.99,1214.99,1188.36,1204.09
9/20/2011,1204.5,1220.39,1201.29,1202.09
9/21/2011,1203.63,1206.3,1166.21,1166.76
9/22/2011,1164.55,1164.55,1114.22,1129.5601
9/23/2011,1128.8199,1141.72,1121.36,1136.4301
9/26/2011,1136.91,1164.1899,1131.0699,1162.95
9/27/2011,1163.3199,1195.86,1163.3199,1175.38
9/28/2011,1175.39,1184.71,1150.4,1151.0601
9/29/2011,1151.74,1175.87,1139.9301,1160.4
9/30/2011,1159.9301,1159.9301,1131.34,1131.42
10/3/2011,1131.21,1138.99,1098.92,1099.23
10/4/2011,1097.42,1125.12,1074.77,1123.95
10/5/2011,1124.03,1146.0699,1115.6801,1144.03
10/6/2011,1144.11,1165.55,1134.95,1164.97
10/7/2011,1165.03,1171.4,1150.26,1155.46
10/10/2011,1158.15,1194.91,1158.15,1194.89
10/11/2011,1194.6,1199.24,1187.3,1195.54
10/12/2011,1196.1899,1220.25,1196.1899,1207.25
10/13/2011,1206.96,1207.46,1190.58,1203.66
10/14/2011,1205.65,1224.61,1205.65,1224.58
10/17/2011,1224.47,1224.47,1198.55,1200.86
10/18/2011,1200.75,1233.1,1191.48,1225.38
10/19/2011,1223.46,1229.64,1206.3101,1209.88
10/20/2011,1209.92,1219.53,1197.34,1215.39
10/21/2011,1215.39,1239.03,1215.39,1238.25
10/24/2011,1238.72,1256.55,1238.72,1254.1899
10/25/2011,1254.1899,1254.1899,1226.79,1229.05
10/26/2011,1229.17,1246.28,1221.0601,1242
10/27/2011,1243.97,1292.66,1243.97,1284.59
10/28/2011,1284.39,1287.08,1277.01,1285.09
10/31/2011,1284.96,1284.96,1253.16,1253.3
11/1/2011,1251,1251,1215.42,1218.28
11/2/2011,1219.62,1242.48,1219.62,1237.9
11/3/2011,1238.25,1263.21,1234.8101,1261.15
11/4/2011,1260.8199,1260.8199,1238.92,1253.23
11/7/2011,1253.21,1261.7,1240.75,1261.12
11/8/2011,1261.12,1277.55,1254.99,1275.92
11/9/2011,1275.1801,1275.1801,1226.64,1229.1
11/10/2011,1229.59,1246.22,1227.7,1239.7
11/11/2011,1240.12,1266.98,1240.12,1263.85
11/14/2011,1263.85,1263.85,1246.6801,1251.78
11/15/2011,1251.7,1264.25,1244.34,1257.8101
11/16/2011,1257.8101,1259.61,1235.67,1236.91
11/17/2011,1236.5601,1237.73,1209.4301,1216.13
11/18/2011,1216.1899,1223.51,1211.36,1215.65
11/21/2011,1215.62,1215.62,1183.16,1192.98
11/22/2011,1192.98,1196.8101,1181.65,1188.04
11/23/2011,1187.48,1187.48,1161.79,1161.79
11/25/2011,1161.41,1172.66,1158.66,1158.67
11/28/2011,1158.67,1197.35,1158.67,1192.55
11/29/2011,1192.5601,1203.67,1191.8,1195.1899
11/30/2011,1196.72,1247.11,1196.72,1246.96
12/1/2011,1246.91,1251.09,1239.73,1244.58
12/2/2011,1246.03,1260.08,1243.35,1244.28
12/5/2011,1244.33,1266.73,1244.33,1257.08
12/6/2011,1257.1899,1266.03,1253.03,1258.47
12/7/2011,1258.14,1267.0601,1244.8,1261.01
12/8/2011,1260.87,1260.87,1231.47,1234.35
12/9/2011,1234.48,1258.25,1234.48,1255.1899
12/12/2011,1255.05,1255.05,1227.25,1236.47
12/13/2011,1236.83,1249.86,1219.4301,1225.73
12/14/2011,1225.73,1225.73,1209.47,1211.8199
12/15/2011,1212.12,1225.6,1212.12,1215.75
12/16/2011,1216.09,1231.04,1215.2,1219.66
12/19/2011,1219.74,1224.5699,1202.37,1205.35
12/20/2011,1205.72,1242.8199,1205.72,1241.3
12/21/2011,1241.25,1245.09,1229.51,1243.72
12/22/2011,1243.72,1255.22,1243.72,1254
12/23/2011,1254,1265.42,1254,1265.33
12/27/2011,1265.02,1269.37,1262.3,1265.4301
12/28/2011,1265.38,1265.85,1248.64,1249.64
12/29/2011,1249.75,1263.54,1249.75,1263.02
12/30/2011,1262.8199,1264.12,1257.46,1257.6
1/3/2012,1258.86,1284.62,1258.86,1277.0601
1/4/2012,1277.03,1278.73,1268.1,1277.3
1/5/2012,1277.3,1283.05,1265.26,1281.0601
1/6/2012,1280.9301,1281.84,1273.34,1277.8101
1/9/2012,1277.83,1281.99,1274.55,1280.7
1/10/2012,1280.77,1296.46,1280.77,1292.08
1/11/2012,1292.02,1293.8,1285.41,1292.48
1/12/2012,1292.48,1296.8199,1285.77,1295.5
1/13/2012,1294.8199,1294.8199,1277.58,1289.09
1/17/2012,1290.22,1303,1290.22,1293.67
1/18/2012,1293.65,1308.11,1290.99,1308.04
1/19/2012,1308.0699,1315.49,1308.0699,1314.5
1/20/2012,1314.49,1315.38,1309.17,1315.38
1/23/2012,1315.29,1322.28,1309.89,1316
1/24/2012,1315.96,1315.96,1306.0601,1314.65
1/25/2012,1314.4,1328.3,1307.65,1326.0601
1/26/2012,1326.28,1333.47,1313.6,1318.4301
1/27/2012,1318.25,1320.0601,1311.72,1316.33
1/30/2012,1316.16,1316.16,1300.49,1313.01
1/31/2012,1313.53,1321.41,1306.6899,1312.41
2/1/2012,1312.45,1330.52,1312.45,1324.09
2/2/2012,1324.24,1329.1899,1321.5699,1325.54
2/3/2012,1326.21,1345.34,1326.21,1344.9
2/6/2012,1344.3199,1344.36,1337.52,1344.33
2/7/2012,1344.33,1349.24,1335.92,1347.05
2/8/2012,1347.04,1351,1341.95,1349.96
2/9/2012,1349.97,1354.3199,1344.63,1351.95
2/10/2012,1351.21,1351.21,1337.35,1342.64
2/13/2012,1343.0601,1353.35,1343.0601,1351.77
2/14/2012,1351.3,1351.3,1340.83,1350.5
2/15/2012,1350.52,1355.87,1340.8,1343.23
2/16/2012,1342.61,1359.02,1341.22,1358.04
2/17/2012,1358.0601,1363.4,1357.24,1361.23
2/21/2012,1361.22,1367.76,1358.11,1362.21
2/22/2012,1362.11,1362.7,1355.53,1357.66
2/23/2012,1357.53,1364.24,1352.28,1363.46
2/24/2012,1363.46,1368.92,1363.46,1365.74
2/27/2012,1365.2,1371.9399,1354.92,1367.59
2/28/2012,1367.5601,1373.09,1365.97,1372.1801
2/29/2012,1372.2,1378.04,1363.8101,1365.6801
3/1/2012,1365.9,1376.17,1365.9,1374.09
3/2/2012,1374.09,1374.53,1366.42,1369.63
3/5/2012,1369.59,1369.59,1359.13,1364.33
3/6/2012,1363.63,1363.63,1340.03,1343.36
3/7/2012,1343.39,1354.85,1343.39,1352.63
3/8/2012,1352.65,1368.72,1352.65,1365.91
3/9/2012,1365.97,1374.76,1365.97,1370.87
3/12/2012,1370.78,1373.04,1366.6899,1371.09
3/13/2012,1371.92,1396.13,1371.92,1395.95
3/14/2012,1395.95,1399.42,1389.97,1394.28
3/15/2012,1394.17,1402.63,1392.78,1402.6
3/16/2012,1402.55,1405.88,1401.47,1404.17
3/19/2012,1404.17,1414,1402.4301,1409.75
3/20/2012,1409.59,1409.59,1397.6801,1405.52
3/21/2012,1405.52,1407.75,1400.64,1402.89
3/22/2012,1402.89,1402.89,1388.73,1392.78
3/23/2012,1392.78,1399.1801,1386.87,1397.11
3/26/2012,1397.11,1416.58,1397.11,1416.51
3/27/2012,1416.55,1419.15,1411.95,1412.52
3/28/2012,1412.52,1413.65,1397.2,1405.54
3/29/2012,1405.39,1405.39,1391.5601,1403.28
3/30/2012,1403.3101,1410.89,1401.42,1408.47
4/2/2012,1408.47,1422.38,1404.46,1419.04
4/3/2012,1418.98,1419,1404.62,1413.38
4/4/2012,1413.09,1413.09,1394.09,1398.96
4/5/2012,1398.79,1401.6,1392.92,1398.08
4/9/2012,1397.45,1397.45,1378.24,1382.2
4/10/2012,1382.1801,1383.01,1357.38,1358.59
4/11/2012,1358.98,1374.71,1358.98,1368.71
4/12/2012,1368.77,1388.13,1368.77,1387.5699
4/13/2012,1387.61,1387.61,1369.85,1370.26
4/16/2012,1370.27,1379.66,1365.38,1369.5699
4/17/2012,1369.5699,1392.76,1369.5699,1390.78
4/18/2012,1390.78,1390.78,1383.29,1385.14
4/19/2012,1385.08,1390.46,1370.3,1376.92
4/20/2012,1376.96,1387.4,1376.96,1378.53
4/23/2012,1378.53,1378.53,1358.79,1366.9399
4/24/2012,1366.97,1375.5699,1366.8199,1371.97
4/25/2012,1372.11,1391.37,1372.11,1390.6899
4/26/2012,1390.64,1402.09,1387.28,1399.98
4/27/2012,1400.1899,1406.64,1397.3101,1403.36
4/30/2012,1403.26,1403.26,1394,1397.91
5/1/2012,1397.86,1415.3199,1395.73,1405.8199
5/2/2012,1405.5,1405.5,1393.92,1402.3101
5/3/2012,1402.3199,1403.0699,1388.71,1391.5699
5/4/2012,1391.51,1391.51,1367.96,1369.1
5/7/2012,1368.79,1373.91,1363.9399,1369.58
5/8/2012,1369.16,1369.16,1347.75,1363.72
5/9/2012,1363.2,1363.73,1343.13,1354.58
5/10/2012,1354.58,1365.88,1354.58,1357.99
5/11/2012,1358.11,1365.66,1348.89,1353.39
5/14/2012,1351.9301,1351.9301,1336.61,1338.35
5/15/2012,1338.36,1344.9399,1328.41,1330.66
5/16/2012,1330.78,1341.78,1324.79,1324.8
5/17/2012,1324.8199,1326.36,1304.86,1304.86
5/18/2012,1305.05,1312.24,1291.98,1295.22
5/21/2012,1295.73,1316.39,1295.73,1315.99
5/22/2012,1316.09,1328.49,1310.04,1316.63
5/23/2012,1316.02,1320.71,1296.53,1318.86
5/24/2012,1318.72,1324.14,1310.5,1320.6801
5/25/2012,1320.8101,1324.2,1314.23,1317.8199
5/29/2012,1318.9,1334.9301,1318.9,1332.42
5/30/2012,1331.25,1331.25,1310.76,1313.3199
5/31/2012,1313.09,1319.74,1298.9,1310.33
6/1/2012,1309.87,1309.87,1277.25,1278.04
6/4/2012,1278.29,1282.55,1266.74,1278.1801
6/5/2012,1277.8199,1287.62,1274.16,1285.5
6/6/2012,1285.61,1315.13,1285.61,1315.13
6/7/2012,1316.15,1329.05,1312.6801,1314.99
6/8/2012,1314.99,1325.8101,1307.77,1325.66
6/11/2012,1325.72,1335.52,1307.73,1308.9301
6/12/2012,1309.4,1324.3101,1306.62,1324.1801
6/13/2012,1324.02,1327.28,1310.51,1314.88
6/14/2012,1314.88,1333.6801,1314.14,1329.1
6/15/2012,1329.1899,1343.3199,1329.1899,1342.84
6/18/2012,1342.42,1348.22,1334.46,1344.78
6/19/2012,1344.83,1363.46,1344.83,1357.98
6/20/2012,1358.04,1361.5699,1346.45,1355.6899
6/21/2012,1355.4301,1358.27,1324.41,1325.51
6/22/2012,1325.92,1337.8199,1325.92,1335.02
6/25/2012,1334.9,1334.9,1309.27,1313.72
6/26/2012,1314.09,1324.24,1310.3,1319.99
6/27/2012,1320.71,1334.4,1320.71,1331.85
6/28/2012,1331.52,1331.52,1313.29,1329.04
6/29/2012,1330.12,1362.17,1330.12,1362.16
7/2/2012,1362.33,1366.35,1355.7,1365.51
7/3/2012,1365.75,1374.8101,1363.53,1374.02
7/5/2012,1373.72,1373.85,1363.02,1367.58
7/6/2012,1367.09,1367.09,1348.03,1354.6801
7/9/2012,1354.66,1354.87,1346.65,1352.46
7/10/2012,1352.96,1361.54,1336.27,1341.47
7/11/2012,1341.4,1345,1333.25,1341.45
7/12/2012,1341.29,1341.29,1325.41,1334.76
7/13/2012,1334.8101,1357.7,1334.8101,1356.78
7/16/2012,1356.5,1357.26,1348.51,1353.64
7/17/2012,1353.6801,1365.36,1345.0699,1363.67
7/18/2012,1363.58,1375.26,1358.96,1372.78
7/19/2012,1373.01,1380.39,1371.21,1376.51
7/20/2012,1376.51,1376.51,1362.1899,1362.66
7/23/2012,1362.34,1362.34,1337.5601,1350.52
7/24/2012,1350.52,1351.53,1329.24,1338.3101
7/25/2012,1338.35,1343.98,1331.5,1337.89
7/26/2012,1338.17,1363.13,1338.17,1360.02
7/27/2012,1360.05,1389.1899,1360.05,1385.97
7/30/2012,1385.9399,1391.74,1381.37,1385.3
7/31/2012,1385.27,1387.16,1379.17,1379.3199
8/1/2012,1379.3199,1385.03,1373.35,1375.3199
8/2/2012,1375.13,1375.13,1354.65,1365
8/3/2012,1365.45,1394.16,1365.45,1390.99
8/6/2012,1391.04,1399.63,1391.04,1394.23
8/7/2012,1394.46,1407.14,1394.46,1401.35
8/8/2012,1401.23,1404.14,1396.13,1402.22
8/9/2012,1402.26,1405.95,1398.8,1402.8
8/10/2012,1402.58,1405.98,1395.62,1405.87
8/13/2012,1405.87,1405.87,1397.3199,1404.11
8/14/2012,1404.36,1410.03,1400.6,1403.9301
8/15/2012,1403.89,1407.73,1401.83,1405.53
8/16/2012,1405.5699,1417.4399,1404.15,1415.51
8/17/2012,1415.84,1418.71,1414.67,1418.16
8/20/2012,1417.85,1418.13,1412.12,1418.13
8/21/2012,1418.13,1426.6801,1410.86,1413.17
8/22/2012,1413.09,1416.12,1406.78,1413.49
8/23/2012,1413.49,1413.49,1400.5,1402.08
8/24/2012,1401.99,1413.46,1398.04,1411.13
8/27/2012,1411.13,1416.17,1409.11,1410.4399
8/28/2012,1410.4399,1413.63,1405.59,1409.3
8/29/2012,1409.3199,1413.95,1406.5699,1410.49
8/30/2012,1410.08,1410.08,1397.01,1399.48
8/31/2012,1400.0699,1413.09,1398.96,1406.58
9/4/2012,1406.54,1409.3101,1396.5601,1404.9399
9/5/2012,1404.9399,1408.8101,1401.25,1403.4399
9/6/2012,1403.74,1432.12,1403.74,1432.12
9/7/2012,1432.12,1437.92,1431.45,1437.92
9/10/2012,1437.92,1438.74,1428.98,1429.08
9/11/2012,1429.13,1437.76,1429.13,1433.5601
9/12/2012,1433.5601,1439.15,1432.99,1436.5601
9/13/2012,1436.5601,1463.76,1435.34,1459.99
9/14/2012,1460.0699,1474.51,1460.0699,1465.77
9/17/2012,1465.42,1465.63,1457.55,1461.1899
9/18/2012,1461.1899,1461.47,1456.13,1459.3199
9/19/2012,1459.5,1465.15,1457.88,1461.05
9/20/2012,1461.05,1461.23,1449.98,1460.26
9/21/2012,1460.34,1467.0699,1459.51,1460.15
9/24/2012,1459.76,1460.72,1452.0601,1456.89
9/25/2012,1456.9399,1463.24,1441.59,1441.59
9/26/2012,1441.6,1441.6,1430.53,1433.3199
9/27/2012,1433.36,1450.2,1433.36,1447.15
9/28/2012,1447.13,1447.13,1435.6,1440.67
10/1/2012,1440.9,1457.14,1440.9,1444.49
10/2/2012,1444.99,1451.52,1439.01,1445.75
10/3/2012,1446.05,1454.3,1441.99,1450.99
10/4/2012,1451.08,1463.14,1451.08,1461.4
10/5/2012,1461.4,1470.96,1456.89,1460.9301
10/8/2012,1460.9301,1460.9301,1453.1,1455.88
10/9/2012,1455.9,1455.9,1441.1801,1441.48
10/10/2012,1441.48,1442.52,1430.64,1432.5601
10/11/2012,1432.8199,1443.9,1432.8199,1432.84
10/12/2012,1432.84,1438.4301,1425.53,1428.59
10/15/2012,1428.75,1441.3101,1427.24,1440.13
10/16/2012,1440.3101,1455.51,1440.3101,1454.92
10/17/2012,1454.22,1462.2,1453.35,1460.91
10/18/2012,1460.9399,1464.02,1452.63,1457.34
10/19/2012,1457.34,1457.34,1429.85,1433.1899
10/22/2012,1433.21,1435.46,1422.0601,1433.8199
10/23/2012,1433.74,1433.74,1407.5601,1413.11
10/24/2012,1413.2,1420.04,1407.1,1408.75
10/25/2012,1409.74,1421.12,1405.14,1412.97
10/26/2012,1412.97,1417.09,1403.28,1411.9399
10/31/2012,1410.99,1418.76,1405.95,1412.16
11/1/2012,1412.2,1428.35,1412.2,1427.59
11/2/2012,1427.59,1434.27,1412.91,1414.2
11/5/2012,1414.02,1419.9,1408.13,1417.26
11/6/2012,1417.26,1433.38,1417.26,1428.39
11/7/2012,1428.27,1428.27,1388.14,1394.53
11/8/2012,1394.53,1401.23,1377.51,1377.51
11/9/2012,1377.55,1391.39,1373.03,1379.85
11/12/2012,1379.86,1384.87,1377.1899,1380.03
11/13/2012,1380.03,1388.8101,1371.39,1374.53
11/14/2012,1374.64,1380.13,1352.5,1355.49
11/15/2012,1355.41,1360.62,1348.05,1353.33
11/16/2012,1353.36,1362.03,1343.35,1359.88
11/19/2012,1359.88,1386.89,1359.88,1386.89
11/20/2012,1386.8199,1389.77,1377.04,1387.8101
11/21/2012,1387.79,1391.25,1386.39,1391.03
11/23/2012,1391.03,1409.16,1391.03,1409.15
11/26/2012,1409.15,1409.15,1397.6801,1406.29
11/27/2012,1406.29,1409.01,1398.03,1398.9399
11/28/2012,1398.77,1410.3101,1385.4301,1409.9301
11/29/2012,1409.96,1419.7,1409.04,1415.95
11/30/2012,1415.95,1418.86,1411.63,1416.1801
12/3/2012,1416.34,1423.73,1408.46,1409.46
12/4/2012,1409.46,1413.14,1403.65,1407.05
12/5/2012,1407.05,1415.5601,1398.23,1409.28
12/6/2012,1409.4301,1413.95,1405.9301,1413.9399
12/7/2012,1413.95,1420.34,1410.9,1418.0699
12/10/2012,1418.0699,1421.64,1415.64,1418.55
12/11/2012,1418.55,1434.27,1418.55,1427.84
12/12/2012,1427.84,1438.59,1426.76,1428.48
12/13/2012,1428.48,1431.36,1416,1419.45
12/14/2012,1419.45,1419.45,1411.88,1413.58
12/17/2012,1413.54,1430.67,1413.54,1430.36
12/18/2012,1430.47,1448,1430.47,1446.79
12/19/2012,1446.79,1447.75,1435.8,1435.8101
12/20/2012,1435.8101,1443.7,1432.8199,1443.6899
12/21/2012,1443.67,1443.67,1422.58,1430.15
12/24/2012,1430.15,1430.15,1424.66,1426.66
12/26/2012,1426.66,1429.42,1416.4301,1419.83
12/27/2012,1419.83,1422.8,1401.8,1418.1
12/28/2012,1418.1,1418.1,1401.58,1402.4301
12/31/2012,1402.4301,1426.74,1398.11,1426.1899
1/2/2013,1426.1899,1462.4301,1426.1899,1462.42
1/3/2013,1462.42,1465.47,1455.53,1459.37
1/4/2013,1459.37,1467.9399,1458.99,1466.47
1/7/2013,1466.47,1466.47,1456.62,1461.89
1/8/2013,1461.89,1461.89,1451.64,1457.15
1/9/2013,1457.15,1464.73,1457.15,1461.02
1/10/2013,1461.02,1472.3,1461.02,1472.12
1/11/2013,1472.12,1472.75,1467.58,1472.05
1/14/2013,1472.05,1472.05,1465.6899,1470.6801
1/15/2013,1470.67,1473.3101,1463.76,1472.34
1/16/2013,1472.33,1473.96,1467.6,1472.63
1/17/2013,1472.63,1485.16,1472.63,1480.9399
1/18/2013,1480.95,1485.98,1475.8101,1485.98
1/22/2013,1485.98,1492.5601,1481.16,1492.5601
1/23/2013,1492.5601,1496.13,1489.9,1494.8101
1/24/2013,1494.8101,1502.27,1489.46,1494.8199
1/25/2013,1494.8199,1503.26,1494.8199,1502.96
1/28/2013,1502.96,1503.23,1496.33,1500.1801
1/29/2013,1500.1801,1509.35,1498.09,1507.84
1/30/2013,1507.84,1509.9399,1500.11,1501.96
1/31/2013,1501.96,1504.1899,1496.76,1498.11
2/1/2013,1498.11,1514.41,1498.11,1513.17
2/4/2013,1513.17,1513.17,1495.02,1495.71
2/5/2013,1495.71,1514.96,1495.71,1511.29
2/6/2013,1511.29,1512.53,1504.71,1512.12
2/7/2013,1512.12,1512.9,1498.49,1509.39
2/8/2013,1509.39,1518.3101,1509.39,1517.9301
2/11/2013,1517.9301,1518.3101,1513.61,1517.01
2/12/2013,1517.01,1522.29,1515.61,1519.4301
2/13/2013,1519.4301,1524.6899,1515.9301,1520.33
2/14/2013,1520.33,1523.14,1514.02,1521.38
2/15/2013,1521.38,1524.24,1514.14,1519.79
2/19/2013,1519.79,1530.9399,1519.79,1530.9399
2/20/2013,1530.9399,1530.9399,1511.41,1511.95
2/21/2013,1511.95,1511.95,1497.29,1502.42
2/22/2013,1502.42,1515.64,1502.42,1515.6
2/25/2013,1515.6,1525.84,1487.85,1487.85
2/26/2013,1487.85,1498.99,1485.01,1496.9399
2/27/2013,1496.9399,1520.08,1494.88,1515.99
2/28/2013,1515.99,1525.34,1514.46,1514.6801
3/1/2013,1514.6801,1519.99,1501.48,1518.2
3/4/2013,1518.2,1525.27,1512.29,1525.2
3/5/2013,1525.2,1543.47,1525.2,1539.79
3/6/2013,1539.79,1545.25,1538.11,1541.46
3/7/2013,1541.46,1545.78,1541.46,1544.26
3/8/2013,1544.26,1552.48,1542.9399,1551.1801
3/11/2013,1551.15,1556.27,1547.36,1556.22
3/12/2013,1556.22,1556.77,1548.24,1552.48
3/13/2013,1552.48,1556.39,1548.25,1554.52
3/14/2013,1554.52,1563.3199,1554.52,1563.23
3/15/2013,1563.21,1563.62,1555.74,1560.7
3/18/2013,1560.7,1560.7,1545.13,1552.1
3/19/2013,1552.1,1557.25,1538.5699,1548.34
3/20/2013,1548.34,1561.5601,1548.34,1558.71
3/21/2013,1558.71,1558.71,1543.55,1545.8
3/22/2013,1545.9,1557.74,1545.9,1556.89
3/25/2013,1556.89,1564.91,1546.22,1551.6899
3/26/2013,1551.6899,1563.95,1551.6899,1563.77
3/27/2013,1563.75,1564.0699,1551.9,1562.85
3/28/2013,1562.86,1570.28,1561.08,1569.1899
4/1/2013,1569.1801,1570.5699,1558.47,1562.17
4/2/2013,1562.17,1573.66,1562.17,1570.25
4/3/2013,1570.25,1571.47,1549.8,1553.6899
4/4/2013,1553.6899,1562.6,1552.52,1559.98
4/5/2013,1559.98,1559.98,1539.5,1553.28
4/8/2013,1553.26,1563.0699,1548.63,1563.0699
4/9/2013,1563.11,1573.89,1560.92,1568.61
4/10/2013,1568.61,1589.0699,1568.61,1587.73
4/11/2013,1587.73,1597.35,1586.17,1593.37
4/12/2013,1593.3,1593.3,1579.97,1588.85
4/15/2013,1588.84,1588.84,1552.28,1552.36
4/16/2013,1552.36,1575.35,1552.36,1574.5699
4/17/2013,1574.5699,1574.5699,1543.6899,1552.01
4/18/2013,1552.03,1554.38,1536.03,1541.61
4/19/2013,1541.61,1555.89,1539.4,1555.25
4/22/2013,1555.25,1565.55,1548.1899,1562.5
4/23/2013,1562.5,1579.58,1562.5,1578.78
4/24/2013,1578.78,1583,1575.8,1578.79
4/25/2013,1578.9301,1592.64,1578.9301,1585.16
4/26/2013,1585.16,1585.78,1577.5601,1582.24
4/29/2013,1582.34,1596.65,1582.34,1593.61
4/30/2013,1593.58,1597.5699,1586.5,1597.5699
5/1/2013,1597.55,1597.55,1581.28,1582.7
5/2/2013,1582.77,1598.6,1582.77,1597.59
5/3/2013,1597.6,1618.46,1597.6,1614.42
5/6/2013,1614.4,1619.77,1614.21,1617.5
5/7/2013,1617.55,1626.03,1616.64,1625.96
5/8/2013,1625.95,1632.78,1622.7,1632.6899
5/9/2013,1632.6899,1635.01,1623.09,1626.67
5/10/2013,1626.6899,1633.7,1623.71,1633.7
5/13/2013,1632.1,1636,1626.74,1633.77
5/14/2013,1633.75,1651.1,1633.75,1650.34
5/15/2013,1649.13,1661.49,1646.6801,1658.78
5/16/2013,1658.0699,1660.51,1648.6,1650.47
5/17/2013,1652.45,1667.47,1652.45,1667.47
5/20/2013,1665.71,1672.84,1663.52,1666.29
5/21/2013,1666.2,1674.9301,1662.67,1669.16
5/22/2013,1669.39,1687.1801,1648.86,1655.35
5/23/2013,1651.62,1655.5,1635.53,1650.51
5/24/2013,1646.67,1649.78,1636.88,1649.6
5/28/2013,1652.63,1674.21,1652.63,1660.0601
5/29/2013,1656.5699,1656.5699,1640.05,1648.36
5/30/2013,1649.14,1661.91,1648.61,1654.41
5/31/2013,1652.13,1658.99,1630.74,1630.74
6/3/2013,1631.71,1640.42,1622.72,1640.42
6/4/2013,1640.73,1646.53,1623.62,1631.38
6/5/2013,1629.05,1629.3101,1607.09,1608.9
6/6/2013,1609.29,1622.5601,1598.23,1622.5601
6/7/2013,1625.27,1644.4,1625.27,1643.38
6/10/2013,1644.67,1648.6899,1639.26,1642.8101
6/11/2013,1638.64,1640.13,1622.92,1626.13
6/12/2013,1629.9399,1637.71,1610.92,1612.52
6/13/2013,1612.15,1639.25,1608.0699,1636.36
6/14/2013,1635.52,1640.8,1623.96,1626.73
6/17/2013,1630.64,1646.5,1630.34,1639.04
6/18/2013,1639.77,1654.1899,1639.77,1651.8101
6/19/2013,1651.83,1652.45,1628.91,1628.9301
6/20/2013,1624.62,1624.62,1584.3199,1588.1899
6/21/2013,1588.62,1599.1899,1577.7,1592.4301
6/24/2013,1588.77,1588.77,1560.33,1573.09
6/25/2013,1577.52,1593.79,1577.09,1588.03
6/26/2013,1592.27,1606.83,1592.27,1603.26
6/27/2013,1606.4399,1620.0699,1606.4399,1613.2
6/28/2013,1611.12,1615.9399,1601.0601,1606.28
7/1/2013,1609.78,1626.61,1609.78,1614.96
7/2/2013,1614.29,1624.26,1606.77,1614.08
7/3/2013,1611.48,1618.97,1604.5699,1615.41
7/5/2013,1618.65,1632.0699,1614.71,1631.89
7/8/2013,1634.2,1644.6801,1634.2,1640.46
